"GEOID","NAME","variable","estimate","moe"
"19037","Chickasaw County, Iowa","B01003_001",11807,NA
"19039","Clarke County, Iowa","B01003_001",9662,NA
"19041","Clay County, Iowa","B01003_001",16461,NA
"19043","Clayton County, Iowa","B01003_001",17013,NA
"19045","Clinton County, Iowa","B01003_001",46268,NA
"19047","Crawford County, Iowa","B01003_001",16277,NA
"19049","Dallas County, Iowa","B01003_001",107968,NA
"19051","Davis County, Iowa","B01003_001",9157,NA
"19053","Decatur County, Iowa","B01003_001",7759,NA
"19055","Delaware County, Iowa","B01003_001",17558,NA
"19057","Des Moines County, Iowa","B01003_001",38487,NA
"19059","Dickinson County, Iowa","B01003_001",17990,NA
"19061","Dubuque County, Iowa","B01003_001",99030,NA
"19063","Emmet County, Iowa","B01003_001",9262,NA
"19065","Fayette County, Iowa","B01003_001",19288,NA
"19067","Floyd County, Iowa","B01003_001",15328,NA
"19069","Franklin County, Iowa","B01003_001",9956,NA
"19071","Fremont County, Iowa","B01003_001",6514,NA
"19073","Greene County, Iowa","B01003_001",8688,NA
"19075","Grundy County, Iowa","B01003_001",12384,NA
"19077","Guthrie County, Iowa","B01003_001",10688,NA
"19079","Hamilton County, Iowa","B01003_001",14886,NA
"19081","Hancock County, Iowa","B01003_001",10671,NA
"19083","Hardin County, Iowa","B01003_001",16639,NA
"19085","Harrison County, Iowa","B01003_001",14632,NA
"19087","Henry County, Iowa","B01003_001",20004,NA
"19089","Howard County, Iowa","B01003_001",9445,NA
"19091","Humboldt County, Iowa","B01003_001",9591,NA
"19093","Ida County, Iowa","B01003_001",6911,NA
"19095","Iowa County, Iowa","B01003_001",16507,NA
"19097","Jackson County, Iowa","B01003_001",19390,NA
"19099","Jasper County, Iowa","B01003_001",37954,NA
"19101","Jefferson County, Iowa","B01003_001",15705,NA
"19103","Johnson County, Iowa","B01003_001",156639,NA
"19105","Jones County, Iowa","B01003_001",20896,NA
"19107","Keokuk County, Iowa","B01003_001",9924,NA
"19109","Kossuth County, Iowa","B01003_001",14516,NA
"19111","Lee County, Iowa","B01003_001",32893,NA
"19113","Linn County, Iowa","B01003_001",230004,NA
"19115","Louisa County, Iowa","B01003_001",10678,NA
"19117","Lucas County, Iowa","B01003_001",8716,NA
"19119","Lyon County, Iowa","B01003_001",12162,NA
"19121","Madison County, Iowa","B01003_001",16926,NA
"19123","Mahaska County, Iowa","B01003_001",22021,NA
"19125","Marion County, Iowa","B01003_001",33642,NA
"19127","Marshall County, Iowa","B01003_001",40114,NA
"19129","Mills County, Iowa","B01003_001",14568,NA
"19131","Mitchell County, Iowa","B01003_001",10575,NA
"19133","Monona County, Iowa","B01003_001",8557,NA
"19135","Monroe County, Iowa","B01003_001",7513,NA
"19137","Montgomery County, Iowa","B01003_001",10214,NA
"19139","Muscatine County, Iowa","B01003_001",42559,NA
"19141","O'Brien County, Iowa","B01003_001",14126,NA
"19143","Osceola County, Iowa","B01003_001",6100,NA
"19145","Page County, Iowa","B01003_001",15131,NA
"19147","Palo Alto County, Iowa","B01003_001",8863,NA
"19149","Plymouth County, Iowa","B01003_001",25747,NA
"19151","Pocahontas County, Iowa","B01003_001",7046,NA
"19153","Polk County, Iowa","B01003_001",503175,NA
"19155","Pottawattamie County, Iowa","B01003_001",93424,NA
"19157","Poweshiek County, Iowa","B01003_001",18545,NA
"19159","Ringgold County, Iowa","B01003_001",4645,NA
"19161","Sac County, Iowa","B01003_001",9689,NA
"19163","Scott County, Iowa","B01003_001",174608,NA
"19165","Shelby County, Iowa","B01003_001",11778,NA
"19167","Sioux County, Iowa","B01003_001",36212,NA
"19169","Story County, Iowa","B01003_001",100466,NA
"19171","Tama County, Iowa","B01003_001",16868,NA
"19173","Taylor County, Iowa","B01003_001",5868,NA
"19175","Union County, Iowa","B01003_001",11993,NA
"19177","Van Buren County, Iowa","B01003_001",7241,NA
"19179","Wapello County, Iowa","B01003_001",35362,NA
"19181","Warren County, Iowa","B01003_001",54409,NA
"19183","Washington County, Iowa","B01003_001",22561,NA
"19185","Wayne County, Iowa","B01003_001",6532,NA
"19187","Webster County, Iowa","B01003_001",36886,NA
"19189","Winnebago County, Iowa","B01003_001",10583,NA
"19191","Winneshiek County, Iowa","B01003_001",19873,NA
"19193","Woodbury County, Iowa","B01003_001",106247,NA
"19195","Worth County, Iowa","B01003_001",7350,NA
"19197","Wright County, Iowa","B01003_001",12791,NA
"20001","Allen County, Kansas","B01003_001",12483,NA
"20003","Anderson County, Kansas","B01003_001",7834,NA
"20005","Atchison County, Kansas","B01003_001",16208,NA
"20007","Barber County, Kansas","B01003_001",4069,174
"20009","Barton County, Kansas","B01003_001",25097,NA
"20011","Bourbon County, Kansas","B01003_001",14394,NA
"20013","Brown County, Kansas","B01003_001",9343,NA
"20015","Butler County, Kansas","B01003_001",68287,NA
"20017","Chase County, Kansas","B01003_001",2561,NA
"20019","Chautauqua County, Kansas","B01003_001",3370,NA
"20021","Cherokee County, Kansas","B01003_001",19151,NA
"20023","Cheyenne County, Kansas","B01003_001",2628,NA
"20025","Clark County, Kansas","B01003_001",1974,166
"20027","Clay County, Kansas","B01003_001",8048,NA
"20029","Cloud County, Kansas","B01003_001",8898,NA
"20031","Coffey County, Kansas","B01003_001",8308,NA
"20033","Comanche County, Kansas","B01003_001",1729,174
"20035","Cowley County, Kansas","B01003_001",34411,NA
"20037","Crawford County, Kansas","B01003_001",39008,NA
"20039","Decatur County, Kansas","B01003_001",2726,NA
"20041","Dickinson County, Kansas","B01003_001",18445,NA
"20043","Doniphan County, Kansas","B01003_001",7503,NA
"20045","Douglas County, Kansas","B01003_001",120302,NA
"20047","Edwards County, Kansas","B01003_001",2779,NA
"20049","Elk County, Kansas","B01003_001",2453,NA
"20051","Ellis County, Kansas","B01003_001",28920,NA
"20053","Ellsworth County, Kansas","B01003_001",6360,NA
"20055","Finney County, Kansas","B01003_001",38084,NA
"20057","Ford County, Kansas","B01003_001",34074,NA
"20059","Franklin County, Kansas","B01003_001",26106,NA
"20061","Geary County, Kansas","B01003_001",35815,NA
"20063","Gove County, Kansas","B01003_001",2799,149
"20065","Graham County, Kansas","B01003_001",2389,NA
"20067","Grant County, Kansas","B01003_001",7229,NA
"20069","Gray County, Kansas","B01003_001",5701,NA
"20071","Greeley County, Kansas","B01003_001",1304,122
"20073","Greenwood County, Kansas","B01003_001",5919,NA
"20075","Hamilton County, Kansas","B01003_001",2471,NA
"20077","Harper County, Kansas","B01003_001",5400,NA
"20079","Harvey County, Kansas","B01003_001",33756,NA
"20081","Haskell County, Kansas","B01003_001",3641,NA
"20083","Hodgeman County, Kansas","B01003_001",1652,160
"20085","Jackson County, Kansas","B01003_001",13341,NA
"20087","Jefferson County, Kansas","B01003_001",18349,NA
"20089","Jewell County, Kansas","B01003_001",2916,NA
"20091","Johnson County, Kansas","B01003_001",620631,NA
"20093","Kearny County, Kansas","B01003_001",3864,NA
"20095","Kingman County, Kansas","B01003_001",7186,NA
"20097","Kiowa County, Kansas","B01003_001",2422,NA
"20099","Labette County, Kansas","B01003_001",19869,NA
"20101","Lane County, Kansas","B01003_001",1461,149
"20103","Leavenworth County, Kansas","B01003_001",83123,NA
"20105","Lincoln County, Kansas","B01003_001",2923,NA
"20107","Linn County, Kansas","B01003_001",9767,NA
"20109","Logan County, Kansas","B01003_001",2707,NA
"20111","Lyon County, Kansas","B01003_001",32186,NA
"20113","McPherson County, Kansas","B01003_001",30205,NA
"20115","Marion County, Kansas","B01003_001",11754,NA
"20117","Marshall County, Kansas","B01003_001",9993,NA
"20119","Meade County, Kansas","B01003_001",3903,166
"20121","Miami County, Kansas","B01003_001",34938,NA
"20123","Mitchell County, Kansas","B01003_001",5779,NA
"20125","Montgomery County, Kansas","B01003_001",30940,NA
"20127","Morris County, Kansas","B01003_001",5340,NA
"20129","Morton County, Kansas","B01003_001",2611,NA
"20131","Nemaha County, Kansas","B01003_001",10160,NA
"20133","Neosho County, Kansas","B01003_001",15656,NA
"20135","Ness County, Kansas","B01003_001",2653,NA
"20137","Norton County, Kansas","B01003_001",5359,NA
"20139","Osage County, Kansas","B01003_001",15744,NA
"20141","Osborne County, Kansas","B01003_001",3452,NA
"20143","Ottawa County, Kansas","B01003_001",5819,NA
"20145","Pawnee County, Kansas","B01003_001",6144,NA
"20147","Phillips County, Kansas","B01003_001",4813,NA
"20149","Pottawatomie County, Kansas","B01003_001",26204,NA
"20151","Pratt County, Kansas","B01003_001",9127,NA
"20153","Rawlins County, Kansas","B01003_001",2516,NA
"20155","Reno County, Kansas","B01003_001",61553,NA
"20157","Republic County, Kansas","B01003_001",4646,NA
"20159","Rice County, Kansas","B01003_001",9350,NA
"20161","Riley County, Kansas","B01003_001",71946,NA
"20163","Rooks County, Kansas","B01003_001",4813,NA
"20165","Rush County, Kansas","B01003_001",2947,160
"20167","Russell County, Kansas","B01003_001",6679,NA
"20169","Saline County, Kansas","B01003_001",53668,NA
"20171","Scott County, Kansas","B01003_001",5027,NA
"20173","Sedgwick County, Kansas","B01003_001",528226,NA
"20175","Seward County, Kansas","B01003_001",21486,NA
"20177","Shawnee County, Kansas","B01003_001",178025,NA
"20179","Sheridan County, Kansas","B01003_001",2426,NA
"20181","Sherman County, Kansas","B01003_001",5858,NA
"20183","Smith County, Kansas","B01003_001",3552,NA
"20185","Stafford County, Kansas","B01003_001",3978,NA
"20187","Stanton County, Kansas","B01003_001",2038,NA
"20189","Stevens County, Kansas","B01003_001",5162,NA
"20191","Sumner County, Kansas","B01003_001",22353,NA
"20193","Thomas County, Kansas","B01003_001",7885,NA
"20195","Trego County, Kansas","B01003_001",2777,NA
"20197","Wabaunsee County, Kansas","B01003_001",7009,NA
"20199","Wallace County, Kansas","B01003_001",1417,122
"20201","Washington County, Kansas","B01003_001",5533,NA
"20203","Wichita County, Kansas","B01003_001",2091,NA
"20205","Wilson County, Kansas","B01003_001",8505,NA
"20207","Woodson County, Kansas","B01003_001",3109,NA
"20209","Wyandotte County, Kansas","B01003_001",167654,NA
"21001","Adair County, Kentucky","B01003_001",19089,NA
"21003","Allen County, Kentucky","B01003_001",21293,NA
"21005","Anderson County, Kentucky","B01003_001",24353,NA
"21007","Ballard County, Kentucky","B01003_001",7654,NA
"21009","Barren County, Kentucky","B01003_001",44938,NA
"21011","Bath County, Kentucky","B01003_001",12851,NA
"21013","Bell County, Kentucky","B01003_001",23509,NA
"21015","Boone County, Kentucky","B01003_001",139841,NA
"21017","Bourbon County, Kentucky","B01003_001",20240,NA
"21019","Boyd County, Kentucky","B01003_001",47911,NA
"21021","Boyle County, Kentucky","B01003_001",30941,NA
"21023","Bracken County, Kentucky","B01003_001",8444,NA
"21025","Breathitt County, Kentucky","B01003_001",13276,NA
"21027","Breckinridge County, Kentucky","B01003_001",20881,NA
"21029","Bullitt County, Kentucky","B01003_001",84027,NA
"21031","Butler County, Kentucky","B01003_001",12393,NA
"21033","Caldwell County, Kentucky","B01003_001",12618,NA
"21035","Calloway County, Kentucky","B01003_001",38224,NA
"21037","Campbell County, Kentucky","B01003_001",93426,NA
"21039","Carlisle County, Kentucky","B01003_001",4762,NA
"21041","Carroll County, Kentucky","B01003_001",10954,NA
"21043","Carter County, Kentucky","B01003_001",26341,NA
"21045","Casey County, Kentucky","B01003_001",15914,NA
"21047","Christian County, Kentucky","B01003_001",72069,NA
"21049","Clark County, Kentucky","B01003_001",37192,NA
"21051","Clay County, Kentucky","B01003_001",19921,NA
"21053","Clinton County, Kentucky","B01003_001",9202,NA
"21055","Crittenden County, Kentucky","B01003_001",8979,NA
"21057","Cumberland County, Kentucky","B01003_001",5948,NA
"21059","Daviess County, Kentucky","B01003_001",103648,NA
"21061","Edmonson County, Kentucky","B01003_001",12355,NA
"21063","Elliott County, Kentucky","B01003_001",7307,NA
"21065","Estill County, Kentucky","B01003_001",14035,NA
"21067","Fayette County, Kentucky","B01003_001",323725,NA
"21069","Fleming County, Kentucky","B01003_001",15323,NA
"21071","Floyd County, Kentucky","B01003_001",35224,NA
"21073","Franklin County, Kentucky","B01003_001",51842,NA
"21075","Fulton County, Kentucky","B01003_001",6409,NA
"21077","Gallatin County, Kentucky","B01003_001",8769,NA
"21079","Garrard County, Kentucky","B01003_001",17568,NA
"21081","Grant County, Kentucky","B01003_001",25418,NA
"21083","Graves County, Kentucky","B01003_001",36630,NA
"21085","Grayson County, Kentucky","B01003_001",26707,NA
"21087","Green County, Kentucky","B01003_001",11369,NA
"21089","Greenup County, Kentucky","B01003_001",35501,NA
"21091","Hancock County, Kentucky","B01003_001",9034,NA
"21093","Hardin County, Kentucky","B01003_001",111942,NA
"21095","Harlan County, Kentucky","B01003_001",25772,NA
"21097","Harrison County, Kentucky","B01003_001",19140,NA
"21099","Hart County, Kentucky","B01003_001",19603,NA
"21101","Henderson County, Kentucky","B01003_001",44280,NA
"21103","Henry County, Kentucky","B01003_001",15856,NA
"21105","Hickman County, Kentucky","B01003_001",4439,NA
"21107","Hopkins County, Kentucky","B01003_001",45119,NA
"21109","Jackson County, Kentucky","B01003_001",13086,NA
"21111","Jefferson County, Kentucky","B01003_001",783022,NA
"21113","Jessamine County, Kentucky","B01003_001",54588,NA
"21115","Johnson County, Kentucky","B01003_001",22334,NA
"21117","Kenton County, Kentucky","B01003_001",171288,NA
"21119","Knott County, Kentucky","B01003_001",13830,NA
"21121","Knox County, Kentucky","B01003_001",29865,NA
"21123","Larue County, Kentucky","B01003_001",15107,NA
"21125","Laurel County, Kentucky","B01003_001",62983,NA
"21127","Lawrence County, Kentucky","B01003_001",16077,NA
"21129","Lee County, Kentucky","B01003_001",7339,NA
"21131","Leslie County, Kentucky","B01003_001",10079,NA
"21133","Letcher County, Kentucky","B01003_001",20808,NA
"21135","Lewis County, Kentucky","B01003_001",12965,NA
"21137","Lincoln County, Kentucky","B01003_001",24504,NA
"21139","Livingston County, Kentucky","B01003_001",8903,NA
"21141","Logan County, Kentucky","B01003_001",27986,NA
"21143","Lyon County, Kentucky","B01003_001",8900,NA
"21145","McCracken County, Kentucky","B01003_001",67564,NA
"21147","McCreary County, Kentucky","B01003_001",16867,NA
"21149","McLean County, Kentucky","B01003_001",9114,NA
"21151","Madison County, Kentucky","B01003_001",95769,NA
"21153","Magoffin County, Kentucky","B01003_001",11348,NA
"21155","Marion County, Kentucky","B01003_001",19749,NA
"21157","Marshall County, Kentucky","B01003_001",31743,NA
"21159","Martin County, Kentucky","B01003_001",11027,NA
"21161","Mason County, Kentucky","B01003_001",16956,NA
"21163","Meade County, Kentucky","B01003_001",30158,NA
"21165","Menifee County, Kentucky","B01003_001",6230,NA
"21167","Mercer County, Kentucky","B01003_001",23028,NA
"21169","Metcalfe County, Kentucky","B01003_001",10425,NA
"21171","Monroe County, Kentucky","B01003_001",11269,NA
"21173","Montgomery County, Kentucky","B01003_001",28395,NA
"21175","Morgan County, Kentucky","B01003_001",14053,NA
"21177","Muhlenberg County, Kentucky","B01003_001",30591,NA
"21179","Nelson County, Kentucky","B01003_001",47606,NA
"21181","Nicholas County, Kentucky","B01003_001",7708,NA
"21183","Ohio County, Kentucky","B01003_001",23735,NA
"21185","Oldham County, Kentucky","B01003_001",69257,NA
"21187","Owen County, Kentucky","B01003_001",11330,NA
"21189","Owsley County, Kentucky","B01003_001",3971,NA
"21191","Pendleton County, Kentucky","B01003_001",14723,NA
"21193","Perry County, Kentucky","B01003_001",27499,NA
"21195","Pike County, Kentucky","B01003_001",56727,NA
"21197","Powell County, Kentucky","B01003_001",13038,NA
"21199","Pulaski County, Kentucky","B01003_001",65897,NA
"21201","Robertson County, Kentucky","B01003_001",2283,NA
"21203","Rockcastle County, Kentucky","B01003_001",16163,NA
"21205","Rowan County, Kentucky","B01003_001",24578,NA
"21207","Russell County, Kentucky","B01003_001",18221,NA
"21209","Scott County, Kentucky","B01003_001",59536,NA
"21211","Shelby County, Kentucky","B01003_001",49096,NA
"21213","Simpson County, Kentucky","B01003_001",19972,NA
"21215","Spencer County, Kentucky","B01003_001",20193,NA
"21217","Taylor County, Kentucky","B01003_001",26397,NA
"21219","Todd County, Kentucky","B01003_001",12469,NA
"21221","Trigg County, Kentucky","B01003_001",14315,NA
"21223","Trimble County, Kentucky","B01003_001",8550,NA
"21225","Union County, Kentucky","B01003_001",13260,NA
"21227","Warren County, Kentucky","B01003_001",140918,NA
"21229","Washington County, Kentucky","B01003_001",12140,NA
"21231","Wayne County, Kentucky","B01003_001",19602,NA
"21233","Webster County, Kentucky","B01003_001",12842,NA
"21235","Whitley County, Kentucky","B01003_001",36920,NA
"21237","Wolfe County, Kentucky","B01003_001",6443,NA
"21239","Woodford County, Kentucky","B01003_001",27279,NA
"22001","Acadia Parish, Louisiana","B01003_001",56955,NA
"22003","Allen Parish, Louisiana","B01003_001",22477,NA
"22005","Ascension Parish, Louisiana","B01003_001",130314,NA
"22007","Assumption Parish, Louisiana","B01003_001",20484,NA
"22009","Avoyelles Parish, Louisiana","B01003_001",38905,NA
"22011","Beauregard Parish, Louisiana","B01003_001",36676,NA
"22013","Bienville Parish, Louisiana","B01003_001",12638,NA
"22015","Bossier Parish, Louisiana","B01003_001",129789,NA
"22017","Caddo Parish, Louisiana","B01003_001",230004,NA
"22019","Calcasieu Parish, Louisiana","B01003_001",207088,NA
"22021","Caldwell Parish, Louisiana","B01003_001",9500,NA
"22023","Cameron Parish, Louisiana","B01003_001",5015,NA
"22025","Catahoula Parish, Louisiana","B01003_001",8583,NA
"22027","Claiborne Parish, Louisiana","B01003_001",13833,NA
"22029","Concordia Parish, Louisiana","B01003_001",18174,NA
"22031","De Soto Parish, Louisiana","B01003_001",27026,NA
"22033","East Baton Rouge Parish, Louisiana","B01003_001",452938,NA
"22035","East Carroll Parish, Louisiana","B01003_001",7072,NA
"22037","East Feliciana Parish, Louisiana","B01003_001",19271,NA
"22039","Evangeline Parish, Louisiana","B01003_001",32060,NA
"22041","Franklin Parish, Louisiana","B01003_001",19408,NA
"22043","Grant Parish, Louisiana","B01003_001",22095,NA
"22045","Iberia Parish, Louisiana","B01003_001",68599,NA
"22047","Iberville Parish, Louisiana","B01003_001",29815,NA
"22049","Jackson Parish, Louisiana","B01003_001",14884,NA
"22051","Jefferson Parish, Louisiana","B01003_001",430920,NA
"22053","Jefferson Davis Parish, Louisiana","B01003_001",31924,NA
"22055","Lafayette Parish, Louisiana","B01003_001",247997,NA
"22057","Lafourche Parish, Louisiana","B01003_001",96252,NA
"22059","LaSalle Parish, Louisiana","B01003_001",14789,NA
"22061","Lincoln Parish, Louisiana","B01003_001",48174,NA
"22063","Livingston Parish, Louisiana","B01003_001",148115,NA
"22065","Madison Parish, Louisiana","B01003_001",9513,NA
"22067","Morehouse Parish, Louisiana","B01003_001",24551,NA
"22069","Natchitoches Parish, Louisiana","B01003_001",36693,NA
"22071","Orleans Parish, Louisiana","B01003_001",371853,NA
"22073","Ouachita Parish, Louisiana","B01003_001",158480,NA
"22075","Plaquemines Parish, Louisiana","B01003_001",22803,NA
"22077","Pointe Coupee Parish, Louisiana","B01003_001",20217,NA
"22079","Rapides Parish, Louisiana","B01003_001",127527,NA
"22081","Red River Parish, Louisiana","B01003_001",7443,NA
"22083","Richland Parish, Louisiana","B01003_001",19822,NA
"22085","Sabine Parish, Louisiana","B01003_001",21977,NA
"22087","St. Bernard Parish, Louisiana","B01003_001",44419,NA
"22089","St. Charles Parish, Louisiana","B01003_001",51396,NA
"22091","St. Helena Parish, Louisiana","B01003_001",10858,NA
"22093","St. James Parish, Louisiana","B01003_001",19528,NA
"22095","St. John the Baptist Parish, Louisiana","B01003_001",40743,NA
"22097","St. Landry Parish, Louisiana","B01003_001",81670,NA
"22099","St. Martin Parish, Louisiana","B01003_001",51353,NA
"22101","St. Mary Parish, Louisiana","B01003_001",47828,NA
"22103","St. Tammany Parish, Louisiana","B01003_001",272421,NA
"22105","Tangipahoa Parish, Louisiana","B01003_001",136738,NA
"22107","Tensas Parish, Louisiana","B01003_001",3935,NA
"22109","Terrebonne Parish, Louisiana","B01003_001",106186,NA
"22111","Union Parish, Louisiana","B01003_001",20821,NA
"22113","Vermilion Parish, Louisiana","B01003_001",57123,NA
"22115","Vernon Parish, Louisiana","B01003_001",47117,NA
"22117","Washington Parish, Louisiana","B01003_001",45120,NA
"22119","Webster Parish, Louisiana","B01003_001",35820,NA
"22121","West Baton Rouge Parish, Louisiana","B01003_001",27974,NA
"22123","West Carroll Parish, Louisiana","B01003_001",9464,NA
"22125","West Feliciana Parish, Louisiana","B01003_001",15327,NA
"22127","Winn Parish, Louisiana","B01003_001",13467,NA
"23001","Androscoggin County, Maine","B01003_001",113423,NA
"23003","Aroostook County, Maine","B01003_001",67058,NA
"23005","Cumberland County, Maine","B01003_001",308827,NA
"23007","Franklin County, Maine","B01003_001",30413,NA
"23009","Hancock County, Maine","B01003_001",56460,NA
"23011","Kennebec County, Maine","B01003_001",126808,NA
"23013","Knox County, Maine","B01003_001",41003,NA
"23015","Lincoln County, Maine","B01003_001",36099,NA
"23017","Oxford County, Maine","B01003_001",59255,NA
"23019","Penobscot County, Maine","B01003_001",154710,NA
"23021","Piscataquis County, Maine","B01003_001",17263,NA
"23023","Sagadahoc County, Maine","B01003_001",37285,NA
"23025","Somerset County, Maine","B01003_001",50959,NA
"23027","Waldo County, Maine","B01003_001",40192,NA
"23029","Washington County, Maine","B01003_001",31331,NA
"23031","York County, Maine","B01003_001",216731,NA
"24001","Allegany County, Maryland","B01003_001",67452,NA
"24003","Anne Arundel County, Maryland","B01003_001",598166,NA
"24005","Baltimore County, Maryland","B01003_001",850796,NA
"24009","Calvert County, Maryland","B01003_001",94313,NA
"24011","Caroline County, Maryland","B01003_001",33669,NA
"24013","Carroll County, Maryland","B01003_001",175321,NA
"24015","Cecil County, Maryland","B01003_001",104960,NA
"24017","Charles County, Maryland","B01003_001",170527,NA
"24019","Dorchester County, Maryland","B01003_001",32754,NA
"24021","Frederick County, Maryland","B01003_001",287048,NA
"24023","Garrett County, Maryland","B01003_001",28615,NA
"24025","Harford County, Maryland","B01003_001",263757,NA
"24027","Howard County, Maryland","B01003_001",336328,NA
"24029","Kent County, Maryland","B01003_001",19346,NA
"24031","Montgomery County, Maryland","B01003_001",1065949,NA
"24033","Prince George's County, Maryland","B01003_001",959754,NA
"24035","Queen Anne's County, Maryland","B01003_001",51825,NA
"24037","St. Mary's County, Maryland","B01003_001",115126,NA
"24039","Somerset County, Maryland","B01003_001",24822,NA
"24041","Talbot County, Maryland","B01003_001",37917,NA
"24043","Washington County, Maryland","B01003_001",155709,NA
"24045","Wicomico County, Maryland","B01003_001",104914,NA
"24047","Worcester County, Maryland","B01003_001",53700,NA
"24510","Baltimore city, Maryland","B01003_001",573243,NA
"25001","Barnstable County, Massachusetts","B01003_001",231668,NA
"25003","Berkshire County, Massachusetts","B01003_001",129430,NA
"25005","Bristol County, Massachusetts","B01003_001",582270,NA
"25007","Dukes County, Massachusetts","B01003_001",20933,NA
"25009","Essex County, Massachusetts","B01003_001",813054,NA
"25011","Franklin County, Massachusetts","B01003_001",70944,NA
"25013","Hampden County, Massachusetts","B01003_001",462815,NA
"25015","Hampshire County, Massachusetts","B01003_001",162028,NA
"25017","Middlesex County, Massachusetts","B01003_001",1638365,NA
"25019","Nantucket County, Massachusetts","B01003_001",14483,NA
"25021","Norfolk County, Massachusetts","B01003_001",730082,NA
"25023","Plymouth County, Massachusetts","B01003_001",535075,NA
"25025","Suffolk County, Massachusetts","B01003_001",785121,NA
"25027","Worcester County, Massachusetts","B01003_001",867788,NA
"26001","Alcona County, Michigan","B01003_001",10397,NA
"26003","Alger County, Michigan","B01003_001",8762,NA
"26005","Allegan County, Michigan","B01003_001",121456,NA
"26007","Alpena County, Michigan","B01003_001",28880,NA
"26009","Antrim County, Michigan","B01003_001",24127,NA
"26011","Arenac County, Michigan","B01003_001",15077,NA
"26013","Baraga County, Michigan","B01003_001",8191,NA
"26015","Barry County, Michigan","B01003_001",63409,NA
"26017","Bay County, Michigan","B01003_001",103008,NA
"26019","Benzie County, Michigan","B01003_001",18310,NA
"26021","Berrien County, Michigan","B01003_001",153288,NA
"26023","Branch County, Michigan","B01003_001",45300,NA
"26025","Calhoun County, Michigan","B01003_001",133778,NA
"26027","Cass County, Michigan","B01003_001",51520,NA
"26029","Charlevoix County, Michigan","B01003_001",26108,NA
"26031","Cheboygan County, Michigan","B01003_001",25865,NA
"26033","Chippewa County, Michigan","B01003_001",36295,NA
"26035","Clare County, Michigan","B01003_001",31218,NA
"26037","Clinton County, Michigan","B01003_001",79626,NA
"26039","Crawford County, Michigan","B01003_001",13369,NA
"26041","Delta County, Michigan","B01003_001",36813,NA
"26043","Dickinson County, Michigan","B01003_001",25954,NA
"26045","Eaton County, Michigan","B01003_001",109130,NA
"26047","Emmet County, Michigan","B01003_001",34125,NA
"26049","Genesee County, Michigan","B01003_001",403305,NA
"26051","Gladwin County, Michigan","B01003_001",25693,NA
"26053","Gogebic County, Michigan","B01003_001",14319,NA
"26055","Grand Traverse County, Michigan","B01003_001",96166,NA
"26057","Gratiot County, Michigan","B01003_001",41385,NA
"26059","Hillsdale County, Michigan","B01003_001",45654,NA
"26061","Houghton County, Michigan","B01003_001",37693,NA
"26063","Huron County, Michigan","B01003_001",31113,NA
"26065","Ingham County, Michigan","B01003_001",283913,NA
"26067","Ionia County, Michigan","B01003_001",66574,NA
"26069","Iosco County, Michigan","B01003_001",25347,NA
"26071","Iron County, Michigan","B01003_001",11667,NA
"26073","Isabella County, Michigan","B01003_001",64565,NA
"26075","Jackson County, Michigan","B01003_001",160060,NA
"26077","Kalamazoo County, Michigan","B01003_001",262375,NA
"26079","Kalkaska County, Michigan","B01003_001",18239,NA
"26081","Kent County, Michigan","B01003_001",663150,NA
"26083","Keweenaw County, Michigan","B01003_001",2133,NA
"26085","Lake County, Michigan","B01003_001",12563,NA
"26087","Lapeer County, Michigan","B01003_001",88837,NA
"26089","Leelanau County, Michigan","B01003_001",22734,NA
"26091","Lenawee County, Michigan","B01003_001",98415,NA
"26093","Livingston County, Michigan","B01003_001",195833,NA
"26095","Luce County, Michigan","B01003_001",6271,NA
"26097","Mackinac County, Michigan","B01003_001",10957,NA
"26099","Macomb County, Michigan","B01003_001",879853,NA
"26101","Manistee County, Michigan","B01003_001",25350,NA
"26103","Marquette County, Michigan","B01003_001",67112,NA
"26105","Mason County, Michigan","B01003_001",29207,NA
"26107","Mecosta County, Michigan","B01003_001",41242,NA
"26109","Menominee County, Michigan","B01003_001",23247,NA
"26111","Midland County, Michigan","B01003_001",83757,NA
"26113","Missaukee County, Michigan","B01003_001",15207,NA
"26115","Monroe County, Michigan","B01003_001",155505,NA
"26117","Montcalm County, Michigan","B01003_001",67816,NA
"26119","Montmorency County, Michigan","B01003_001",9516,NA
"26121","Muskegon County, Michigan","B01003_001",175961,NA
"26123","Newaygo County, Michigan","B01003_001",50792,NA
"26125","Oakland County, Michigan","B01003_001",1279825,NA
"26127","Oceana County, Michigan","B01003_001",26915,NA
"26129","Ogemaw County, Michigan","B01003_001",20885,NA
"26131","Ontonagon County, Michigan","B01003_001",5850,NA
"26133","Osceola County, Michigan","B01003_001",23227,NA
"26135","Oscoda County, Michigan","B01003_001",8425,NA
"26137","Otsego County, Michigan","B01003_001",25584,NA
"26139","Ottawa County, Michigan","B01003_001",301203,NA
"26141","Presque Isle County, Michigan","B01003_001",13209,NA
"26143","Roscommon County, Michigan","B01003_001",23737,NA
"26145","Saginaw County, Michigan","B01003_001",188665,NA
"26147","St. Clair County, Michigan","B01003_001",160221,NA
"26149","St. Joseph County, Michigan","B01003_001",60969,NA
"26151","Sanilac County, Michigan","B01003_001",40462,NA
"26153","Schoolcraft County, Michigan","B01003_001",8128,NA
"26155","Shiawassee County, Michigan","B01003_001",67991,NA
